team1,team2,toss_winner,toss_decision,venue,city,winner,team1_win_rate,team2_win_rate,team1_venue_wins,head_to_head_advantage
Chennai Super Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Chennai Super Kings,0.5799086757990868,0.4711111111111111,1,10
Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Mumbai Indians,0.5512820512820513,0.4678362573099415,1,3
Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,field,"Sawai Mansingh Stadium, Jaipur",Jaipur,Lucknow Super Giants,0.5581395348837209,0.49261083743842365,1,-3
Royal Challengers Bengaluru,Punjab Kings,Punjab Kings,field,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,Royal Challengers Bengaluru,0.4711111111111111,0.43891402714932126,1,-1
Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,0.5110132158590308,0.4419642857142857,0,3
Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Chennai Super Kings,0.4678362573099415,0.5799086757990868,2,-9
Gujarat Titans,Lucknow Super Giants,Gujarat Titans,bat,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Gujarat Titans,0.6222222222222222,0.5581395348837209,1,3
Punjab Kings,Mumbai Indians,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,Punjab Kings,0.43891402714932126,0.5512820512820513,4,-2
Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Royal Challengers Bengaluru,0.4711111111111111,0.49261083743842365,7,1
Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,"Eden Gardens, Kolkata",Kolkata,Chennai Super Kings,0.5799086757990868,0.5110132158590308,1,9
Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Delhi Capitals,0.4419642857142857,0.4678362573099415,1,-2
Gujarat Titans,Mumbai Indians,Mumbai Indians,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Gujarat Titans,0.6222222222222222,0.5512820512820513,9,1
Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Kolkata Knight Riders,0.5110132158590308,0.4711111111111111,2,6
Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,0.49261083743842365,0.5799086757990868,5,-3
Lucknow Super Giants,Punjab Kings,Punjab Kings,field,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,Lucknow Super Giants,0.5581395348837209,0.43891402714932126,1,2
Kolkata Knight Riders,Gujarat Titans,Gujarat Titans,field,"Eden Gardens, Kolkata",Kolkata,Gujarat Titans,0.5110132158590308,0.6222222222222222,7,-1
Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,"Arun Jaitley Stadium, Delhi",Delhi,Sunrisers Hyderabad,0.4678362573099415,0.4419642857142857,2,2
Chennai Super Kings,Punjab Kings,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Punjab Kings,0.5799086757990868,0.43891402714932126,10,2
Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,0.49261083743842365,0.5512820512820513,6,-1
Royal Challengers Bengaluru,Lucknow Super Giants,Royal Challengers Bengaluru,bat,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Royal Challengers Bengaluru,0.4711111111111111,0.5581395348837209,1,1
Delhi Capitals,Gujarat Titans,Delhi Capitals,bat,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Delhi Capitals,0.4419642857142857,0.6222222222222222,4,1
Punjab Kings,Mumbai Indians,Mumbai Indians,field,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,Mumbai Indians,0.43891402714932126,0.5512820512820513,1,-2
Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Kolkata Knight Riders,0.5110132158590308,0.4678362573099415,1,10
Rajasthan Royals,Gujarat Titans,Rajasthan Royals,bat,"Sawai Mansingh Stadium, Jaipur",Jaipur,Gujarat Titans,0.49261083743842365,0.6222222222222222,5,-4
Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Chennai Super Kings,0.5512820512820513,0.5799086757990868,3,3
Royal Challengers Bengaluru,Delhi Capitals,Royal Challengers Bengaluru,bat,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,0.4711111111111111,0.4419642857142857,0,8
Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Gujarat Titans,0.6222222222222222,0.5581395348837209,9,3
Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,"Sawai Mansingh Stadium, Jaipur",Jaipur,Sunrisers Hyderabad,0.49261083743842365,0.4678362573099415,5,-2
Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,0.43891402714932126,0.5110132158590308,1,-9
Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,0.4711111111111111,0.5512820512820513,5,-5
Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Chennai Super Kings,0.5799086757990868,0.4419642857142857,10,8
Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,"Eden Gardens, Kolkata",Kolkata,Rajasthan Royals,0.5110132158590308,0.49261083743842365,7,0
Mumbai Indians,Gujarat Titans,Gujarat Titans,field,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,0.5512820512820513,0.6222222222222222,10,-1
Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,bat,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Lucknow Super Giants,0.4678362573099415,0.5581395348837209,6,-2
Punjab Kings,Delhi Capitals,Delhi Capitals,field,"Arun Jaitley Stadium, Delhi",Delhi,Punjab Kings,0.43891402714932126,0.4419642857142857,1,1
Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,bat,"Sawai Mansingh Stadium, Jaipur",Jaipur,Royal Challengers Bengaluru,0.4711111111111111,0.49261083743842365,1,1
Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Kolkata Knight Riders,0.5799086757990868,0.5110132158590308,10,9
Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Gujarat Titans,0.6222222222222222,0.4678362573099415,9,2
Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Lucknow Super Giants,0.5581395348837209,0.5512820512820513,7,4
Delhi Capitals,Punjab Kings,Punjab Kings,field,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,Delhi Capitals,0.4419642857142857,0.43891402714932126,1,-1
Sunrisers Hyderabad,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Royal Challengers Bengaluru,0.4678362573099415,0.4711111111111111,6,2
Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,Rajasthan Royals,0.43891402714932126,0.49261083743842365,0,-4
Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,"Arun Jaitley Stadium, Delhi",Delhi,Chennai Super Kings,0.5799086757990868,0.4419642857142857,2,8
Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,field,"Eden Gardens, Kolkata",Kolkata,Lucknow Super Giants,0.5581395348837209,0.5110132158590308,1,1
Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,0.4678362573099415,0.5512820512820513,1,-3
Royal Challengers Bengaluru,Gujarat Titans,Gujarat Titans,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Gujarat Titans,0.4711111111111111,0.6222222222222222,7,1
Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Chennai Super Kings,0.5799086757990868,0.6222222222222222,10,-1
Mumbai Indians,Lucknow Super Giants,Mumbai Indians,bat,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Mumbai Indians,0.5512820512820513,0.5581395348837209,3,-4
Gujarat Titans,Mumbai Indians,Mumbai Indians,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Gujarat Titans,0.6222222222222222,0.5512820512820513,9,1
Gujarat Titans,Chennai Super Kings,Chennai Super Kings,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Chennai Super Kings,0.6222222222222222,0.5799086757990868,9,1
Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Chennai Super Kings,0.4711111111111111,0.5799086757990868,3,-10
Delhi Capitals,Punjab Kings,Punjab Kings,field,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,Punjab Kings,0.4419642857142857,0.43891402714932126,0,-1
Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,0.5110132158590308,0.4678362573099415,7,10
Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,bat,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,0.49261083743842365,0.5581395348837209,5,3
Gujarat Titans,Mumbai Indians,Mumbai Indians,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Gujarat Titans,0.6222222222222222,0.5512820512820513,9,1
Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Royal Challengers Bengaluru,0.43891402714932126,0.4711111111111111,0,1
Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Chennai Super Kings,0.5799086757990868,0.6222222222222222,10,-1
Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Sunrisers Hyderabad,0.4678362573099415,0.5512820512820513,6,-3
Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,0.49261083743842365,0.4419642857142857,5,1
Royal Challengers Bengaluru,Kolkata Knight Riders,Kolkata Knight Riders,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Kolkata Knight Riders,0.4711111111111111,0.5110132158590308,7,-6
Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,bat,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Lucknow Super Giants,0.5581395348837209,0.43891402714932126,7,2
Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,bat,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Gujarat Titans,0.4678362573099415,0.6222222222222222,0,-2
Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,Delhi Capitals,0.4419642857142857,0.5799086757990868,1,-8
Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,"Wankhede Stadium, Mumbai",Mumbai,Rajasthan Royals,0.5512820512820513,0.49261083743842365,10,1
Lucknow Super Giants,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Lucknow Super Giants,0.5581395348837209,0.4711111111111111,2,-1
Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,Kolkata Knight Riders,0.5110132158590308,0.4419642857142857,1,3
Gujarat Titans,Punjab Kings,Punjab Kings,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Punjab Kings,0.6222222222222222,0.43891402714932126,9,1
Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Sunrisers Hyderabad,0.5799086757990868,0.4678362573099415,0,9
Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,0.4711111111111111,0.49261083743842365,1,1
Mumbai Indians,Delhi Capitals,Delhi Capitals,field,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,0.5512820512820513,0.4419642857142857,10,3
Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,bat,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Lucknow Super Giants,0.5581395348837209,0.6222222222222222,7,-3
Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Chennai Super Kings,0.5110132158590308,0.5799086757990868,3,-9
Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,Sunrisers Hyderabad,0.4678362573099415,0.43891402714932126,1,9
Rajasthan Royals,Gujarat Titans,Gujarat Titans,field,"Sawai Mansingh Stadium, Jaipur",Jaipur,Gujarat Titans,0.49261083743842365,0.6222222222222222,5,-4
Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,0.4711111111111111,0.5512820512820513,5,-5
Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,bat,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Delhi Capitals,0.5581395348837209,0.4419642857142857,7,1
Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,Rajasthan Royals,0.43891402714932126,0.49261083743842365,1,-4
Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,field,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,0.5581395348837209,0.5110132158590308,1,1
Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,Chennai Super Kings,0.5799086757990868,0.5512820512820513,6,-3
Sunrisers Hyderabad,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Sunrisers Hyderabad,0.4678362573099415,0.4711111111111111,1,2
Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,"Eden Gardens, Kolkata",Kolkata,Rajasthan Royals,0.5110132158590308,0.49261083743842365,7,0
Gujarat Titans,Delhi Capitals,Delhi Capitals,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Delhi Capitals,0.6222222222222222,0.4419642857142857,9,-1
Mumbai Indians,Punjab Kings,Punjab Kings,field,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,Mumbai Indians,0.5512820512820513,0.43891402714932126,1,2
Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,field,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Lucknow Super Giants,0.5799086757990868,0.5581395348837209,0,-2
Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,"Arun Jaitley Stadium, Delhi",Delhi,Sunrisers Hyderabad,0.4678362573099415,0.4419642857142857,2,2
Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,0.5110132158590308,0.4711111111111111,7,6
Punjab Kings,Gujarat Titans,Punjab Kings,bat,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,Gujarat Titans,0.43891402714932126,0.6222222222222222,1,-1
Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,0.5512820512820513,0.49261083743842365,0,1
Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Lucknow Super Giants,0.5799086757990868,0.5581395348837209,10,-2
Delhi Capitals,Gujarat Titans,Gujarat Titans,field,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,0.4419642857142857,0.6222222222222222,6,1
Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,bat,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Royal Challengers Bengaluru,0.4711111111111111,0.4678362573099415,2,-2
Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,"Eden Gardens, Kolkata",Kolkata,Punjab Kings,0.5110132158590308,0.43891402714932126,7,9
Delhi Capitals,Mumbai Indians,Mumbai Indians,field,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,0.4419642857142857,0.5512820512820513,6,-3
Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,field,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Rajasthan Royals,0.5581395348837209,0.49261083743842365,7,-3
Gujarat Titans,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Royal Challengers Bengaluru,0.6222222222222222,0.4711111111111111,9,-1
Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Chennai Super Kings,0.5799086757990868,0.4678362573099415,10,9
Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,0.4419642857142857,0.5110132158590308,0,-3
Mumbai Indians,Lucknow Super Giants,Lucknow Super Giants,field,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Lucknow Super Giants,0.5512820512820513,0.5581395348837209,0,-4
Chennai Super Kings,Punjab Kings,Punjab Kings,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Punjab Kings,0.5799086757990868,0.43891402714932126,10,2
Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Sunrisers Hyderabad,0.4678362573099415,0.49261083743842365,6,2
Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,Kolkata Knight Riders,0.5110132158590308,0.5512820512820513,4,-12
Gujarat Titans,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Royal Challengers Bengaluru,0.6222222222222222,0.4711111111111111,1,-1
Chennai Super Kings,Punjab Kings,Punjab Kings,field,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,Chennai Super Kings,0.5799086757990868,0.43891402714932126,1,2
Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,field,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Kolkata Knight Riders,0.5110132158590308,0.5581395348837209,1,-1
Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,0.4678362573099415,0.5512820512820513,1,-3
Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,0.4419642857142857,0.49261083743842365,6,-1
Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,bat,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Sunrisers Hyderabad,0.5581395348837209,0.4678362573099415,1,2
Royal Challengers Bengaluru,Punjab Kings,Punjab Kings,field,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,Royal Challengers Bengaluru,0.4711111111111111,0.43891402714932126,1,-1
Gujarat Titans,Chennai Super Kings,Chennai Super Kings,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Gujarat Titans,0.6222222222222222,0.5799086757990868,9,1
Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,0.5110132158590308,0.5512820512820513,7,-12
Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Chennai Super Kings,0.49261083743842365,0.5799086757990868,1,-3
Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Royal Challengers Bengaluru,0.4711111111111111,0.4419642857142857,7,8
Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,field,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,0.4419642857142857,0.5581395348837209,6,-1
Rajasthan Royals,Punjab Kings,Rajasthan Royals,bat,"Barsapara Cricket Stadium, Guwahati",Guwahati,Punjab Kings,0.49261083743842365,0.43891402714932126,1,4
Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,Lucknow Super Giants,0.5581395348837209,0.5512820512820513,3,4
Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Royal Challengers Bengaluru,0.4711111111111111,0.5799086757990868,7,-10
Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Sunrisers Hyderabad,0.43891402714932126,0.4678362573099415,0,-9
Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Kolkata Knight Riders,0.4678362573099415,0.5110132158590308,0,-10
Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Rajasthan Royals,0.4711111111111111,0.49261083743842365,2,1
Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Sunrisers Hyderabad,0.4678362573099415,0.49261083743842365,2,2
Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Kolkata Knight Riders,0.4678362573099415,0.5110132158590308,2,-10
